id_tweet,text,task1,anio
101546,Entendes que el problema del machismo es el falocentrismo y que hagas esa comparación es machista per se? Poniendo en el lugar de que las mujeres no entendemos nada?,sexist,2023
101547,"Con ""la idea de los h"" me refiero a la idealización que se le da en el entretenimiento, al androcentrismo y falocentrismo 🤭",sexist,2023
101548,Mi TFM: análisis de los hombres con falocentrismo crónico e incontinencia sobatoria.,sexist,2023
101549,El falocentrismo y la transfobia de la manita... Es que menudo cobarde.,sexist,2023
101550,"¿Ha dicho ""el tamaño importa""? Falocentrismo inconsciente",non-sexist,2023
101551,"El amigo que tiene menos calle que Venecia, y que con su falocentrismo no es capaz de notar que no es llegar y esterilizarse. Además agregan: es tan difícil cuidarse? Como si ellos se metieran hormonas diariamente, cambia su cuerpo y provoca cáncer.",non-sexist,2023
101552,"Absurdez y falocentrismo en los proyectos patrios.Miura...🤦🏼‍♀️ ya veo a la folclórica, el toro y la medallita de la Virgen de Regla en el salpicadero. Porque sí, fijo que le ponen salpicadero con tapete de ganchillo. Lo veo.",sexist,2023
101553,"No, acá solo se dedicaron a avisar que achicaba el pene. Como siempre, el falocentrismo a la orden",sexist,2023
101554,"Cuanto más frágil su masculinidad, más necesitan reafirmarse mostrando el falo, máxima expresión de la misma (falocentrismo)",non-sexist,2023
101555,"Y así se confirma, una vez más, el falocentrismo de la ciencia. Hasta que las mujeres denunciamos irregularidades en nuestro ciclo menstrual, se estudian y dan a conocer los efectos de la vacuna contra Covid en nuestros cuerpos",sexist,2023
101556,"Bueno, el primer punto es el que no se puede catalogar como disciplina científica... El falocentrismo es un bonus, jeje.",non-sexist,2023
101557,Jajaja la vulva esa de logo es neta?Chistoso tanta queja del falocentrismo pero tienen la misma obsesión x sus genitales que los vatos cis.,sexist,2023
101558,Aula de Nivel Secundario - 2022El Falocentrismo deja en evidencia el privilegio de lo masculino en la construcción de la sexualidad y cómo se centra todo en torno a los penes. 32 penes y ni una sola vulva.Más ESI por favor.,sexist,2023
101559,"""asumir su pitocortés""?? Alto falocentrismo por aquí.",sexist,2023
101560,"Entiendo y comparto la queja de no tener como frente principal la aparición con vida de tehuel. Pero si piensan que hablar de vih es falocentrismo y la verdad ojalá ni vayan mañana, gente horrenda.",non-sexist,2023
101561,"de da mucha bronca los hombres que se hacen los feministas, flaco no te apropies de una lucha que no es tuyaaaaaaaa, falso aliado",sexist,2023
101562,"El machito detrás de ignacioendeconstrucción sigue mandando a sus fans a violentar a la creadora del personaje. Ese tal Miguel es un plagiador y un falso aliado, pero a él sí le pagan por decir los que las feministas llevamos diciendo por décadas...",sexist,2023
101563,"Yo estoy un poco harta, kédesir. A veces prefiero un machirulo hecho y derecho a un falso aliado que después no te suelta medio privilegio",non-sexist,2023
101564,"El falso aliado ha conseguido lo que quería. Y como dicen las compañeras, es una mala noticia para las feministas y para el feminismo.",non-sexist,2023
101565,amigo no es por hacerme el falso aliado ni nada por el estilo pero que pena me dan los chabones que son ultra alzados y/o pajeros con sus comentarios de mierda nunca viste un culo o un par de tetas man calmate un toque tanque de leche,sexist,2023
101566,Falso aliado debe ser,non-sexist,2023
101567,Es debatible lo de ganar. Pero sería contraproducente tener a gente nefasta en una misma fórmula. Tendriamos al enemigo como falso aliado.,non-sexist,2023
101568,Darío me da la impresión de falso aliado de puto libro,sexist,2023
101569,"4. 😂😂 No crees que es un poco irónico que el debate aquí sea sobre la usanza de ""insultos"" como ""mujer biológica"" y lo único que puedas decirme sea ""perra, machita, falso aliado"" 😂😂😂 bien ahí. 🤡",sexist,2023
101570,No se de que sorprenden si el presi es el falso aliado chicas... ustedes que lo querían tanto. Es e ml machista mas grande que hay,sexist,2023
101571,"Claro, pero la masa es lo que es: una borregada encantada de llevar el estatus de ""falso aliado"" (el que sea que cante la estrellita, qué más les da).",non-sexist,2023
101572,CANCELADO EL PITCNT POR FALSO ALIADO.,non-sexist,2023
101573,"🔴COMIENZA la mesa de debate: “Biocombustibles basados en cultivos alimentarios ¿un falso aliado en la reducción de las emisiones del transporte?” organizado por , y donde participa , , y",non-sexist,2023
101574,Prefiero a un enemigo declarado que a un falso aliado.Por eso prefiero a uno del PP que a los Comunes.,non-sexist,2023
101575,Mejor tener 2 enemigos claramente identificados que 1 sólo y un 1 falso aliado en espera del mejor momento táctico para traicionarnos en el momento más vulnerable.,non-sexist,2023
101576,"casi que prefiero al macho que me grita en la calle, que al falso aliado queriendo mansplainear hasta en issues que no tiene idea",sexist,2023
101577,"Bueno. La realidad es que es un falso aliado. Es cómo decir que por haber nacido con coches en la calle, todo el mundo sabe conducir. Pues por tener un móvil o dispositivo en el hogar, no se es competente digital.",non-sexist,2023
101578,"Me parece que tú aproximación al punto no es la correcta. Nadie está burlándose de hombres que intentan deconstruirse.El personaje de y hace mofa de un FALSO aliado.Miguel al final resultó no ser lo que predica; es decir, es un falso deconstruido",non-sexist,2023
101579,Es él mismo link 🤣🤣 en portada y en primer lugar como FALSO aliado Emilio Osorio Marcos 🔥,non-sexist,2023
101580,"Tengo entendido que, al menos en Argentina, significa ""falso aliado"" de la causa feminista. Que simula solo para lograr levantarse alguna militante o algo así. Yo no sé identificarlos, así que aún no tuve que usar el término 😊",sexist,2023
101581,"La verdad... Jajaja mi hermano es así y normal, cuándo me dice que me quiere mucho:yo le digo cosas cursis; y cuándo saca su otro gemelo nos damos jaja desde que tengo uso de razón él es así.Le pegaba a los niños,a las trabajadoras,a mi! Me ha servido de entrenamiento y familia!",sexist,2023
101582,Mi más sentido pésame señora Cecilia la pérdida de un ser querido nos deja una herida que con el tiempo va sanando y estoy seguro Dios le dará la conformidad que necesita la familia en estos momentos¡ le deseo lo mejor.,non-sexist,2023
101583,"Hecho. Así que mi cuenta esta sobrevalorada loko? Estoy haciendo todo mal. Se cancela el futuro plan que tenía de cobrar por tendencias, voy a avisarle a la familia.",non-sexist,2023
101584,Comunicado a toda la familia educativa 📄ALaClase AlegresYSeguros,non-sexist,2023
101585,Amén y gracias Dios mío por mi salud y la de mi familia.,non-sexist,2023
101586,Muchas felicidades por aprovechar esta oportunidad y convertirte en un orgullo para Mexico y tu familia 👏👏👏,non-sexist,2023
101587,"NUEVO GOLEM que se une a mi familia!! TOP 21 más raro de 8888! Por 26 SOL con los ""ojos"" más raros y skin",non-sexist,2023
101588,"Ya me cansé de quedarme callada. Que arda lo que tenga que arder, y si mi familia paterna me odia, muy su pedo.",non-sexist,2023
101589,Siempre puedes ver si tu familia puede tener lazos de sangre internacional como los alemanes aunque los malo solo lo dan hasta segunda generación,non-sexist,2023
101590,Usted lo a dicho con el próximo presidente pero de la junta de padres de familia de el colegio de sus hijos,non-sexist,2023
101591,"Si sospecha, lo van a callar con mucha, pero mucha $$$, puso la cara para militarlas 💉💉en familia 🤨🤷🏼",sexist,2023
101592,Llevarlo de a poco y no marearlo es la misión del club y su familia.,non-sexist,2023
101593,"Me da risa pensar que harían mi mamá y tíos si no estuviera. No lo digo de egolatra ni nada, es que en la familia soy el único que se maneja con Internet en todo sentido, ni las nuevas generaciones son rápidas en el tema 😂😂",non-sexist,2023
101594,"La adopción se hace para buscarle una familia a un niño, no para buscar un hijo. La gestación subrogada es para satisfacer los deseos de adultos.",non-sexist,2023
101595,"tranqui jsadjajsd mmm a ver para lo del ambiente no sabria que decirte, no te sientes comoda con tus amigos o familia? y en lo otro tengo la re experiencia, estudio una carrera que no me gusta en una universidad que casi no he hecho amigos y solo te puedo decir 2 cosas+",non-sexist,2023
101596,"Nooo, si yéndome bárbaro por laburar de lo que me gusta, teniendo familia, salud, amigos, novia, todo... ME VOY A PONER A LEER LO QUE OPINÁS VOS, QUE NO TENÉS FOTO DE PERFIL, TE LLAMÁS ""MR CAPOTRADER 22"", TENÉS 12 FOLLOWERS, NO LLEGÁS A LOS 25 AÑOS Y VIVÍS CON TUS PAPIS jaja NO!",non-sexist,2023
101597,"POR FAVOR, no la entreguen sin esterilizar! Tomen todas las medidas para que quien la adopte sea para considerarla un miembro más de su familia. Es muy linda.",non-sexist,2023
101598,De paseo de olla con la familia Guaduas rionegro vacaciones contralacorriente adrenalinapura💥,non-sexist,2023
101599,"Cuando comence a stanear a Super Junior en mi familia era la rarita de los ""chinos"", con los años eso fue cambiando y ahora hasta en las fiestas familiares disfrutan las canciones de SJ e incluso cuando no los escucho me dicen que los ponga jsjsjs ese es el efecto que causan 😌",non-sexist,2023
101600,Que doña tan mala! Valiéndose que es de la tercera edad! Sinvergüenza! Será que no tiene familia!,sexist,2023
101601,"Que no? si recibieron las maletas de Betty la fea en Barajas con todo y que tiene orden de arresto en Europa!! Visto lo visto, yo a los rojos NO les creo NUNCA MÁS! sean del país que sean…ProhibidoOlvidar VenezuelaFranquiciaCubana",sexist,2023
101602,"La inseguridad llegó al tambo, después de varios días de falta de leche en el tanque, anoche llegando el tambero para el ordene de la madrugada, ve salir 3 personas con bidones de leche, dimos aviso a la policía, por ahora nada.Gente a cuidarse que la cosa viene fea.",non-sexist,2023
101603,Entre mis hermanos si soy la más fea literal. Rubios altos pelirrojos altos que decirte a mi me decían india. Jajaja,non-sexist,2023
101604,"perdona, sí tenés una vibra fea, pero igual el problema lo tenía yo",non-sexist,2023
101605,No me quiero mirar muy de cerca por q sali re fea,non-sexist,2023
101606,"2: Steph jugó poco recien en su tercer año que tuvo una lesión medio fea. El primer y segundo año de steph la rompio absolutamente toda, con unos % increibles.Capaz vos empezaste a ver a los warriors en 2015 y no te enteraste",non-sexist,2023
101607,"Porque me había quedado sin oxígeno no podía respirar fue la sensación más fea que he vivido, sigo recuperándome cada día y le doy gracias a Dios por darme una oportunidad más de vida.No le deseo a nadie que viva lo que viví pero si de casualidad la viven mi consejo es que+",non-sexist,2023
101608,Ese de la foto es Sacco y la 'artista'. Cada vez más falseta y fea,sexist,2023
101609,q sorra q sos barby conseguí tus propios novios fea,sexist,2023
101610,anoche un flaco me respondió una historia y como no le di bola me dijo que soy fea con lentesJDKAKSKAKS el varón que mejor maneja el rechazo,sexist,2023
101611,the AUDACITY de las marcas grandes de hacer ropa tan fea y TAN cara,non-sexist,2023
101612,"Lo único bueno de que el otro curso tenga mejor campera y chomba es que la voy a ver a mí novia con todo eso, el resto una poronga tener la campera y la chomba fea 👍",sexist,2023
101613,Si no salgo en tu arbolito pues q te jodan puta fea,sexist,2023
101614,Oyeeeee qué pasó con la cancha de San Carlos ni en la B se atrevieron a tener una cancha tan fea…,non-sexist,2023
101615,La más fea del valle de San Nicolas 🙋🏻‍♀️,sexist,2023
101616,"Aveces tengo el autoestima re arriba, aveces me siento horrible, gorda, fea jajajajja esto soy😂😂😂",non-sexist,2023
101617,Me gustaría ponerme celosa pero esta harry es re fea jajajaj🤣,sexist,2023
101618,El novio no me toma fotos 🤔.Estará insinuando que estoy fea,non-sexist,2023
101619,Le entiendo mas a los memes en portugues que a la documentación fea de Oracle.,non-sexist,2023
101620,Que le paso a nuestra camiseta...???Que fea que es...Mbae pio pea meta sport....🤦🏻🤦🏻,non-sexist,2023
